4800,0.48255813,0.9901085,1.399375
4900,0.4883721,0.9746993,1.2239393939393939
5000,0.4883721,0.9769899,1.5772222222222223
5100,0.4883721,0.9922015,1.4195
5200,0.5116279,0.96604955,0.7383870967741936
5300,0.51744187,0.9680915,1.0514814814814815
5400,0.4883721,0.9770231,1.4942105263157894
5500,0.5,0.9751224,1.4195
5600,0.5,0.9731534,1.1829166666666666
5700,0.50581396,0.9670808,0.95375
5800,0.5232558,0.96810645,1.09
5900,0.5116279,0.97016776,1.0114705882352941
6000,0.51744187,0.96891946,1.09
6100,0.5116279,0.97098595,1.351904761904762
6200,0.47093022,0.98483545,1.4329166666666666
6300,0.5,0.980242,1.4444444444444444
6400,0.51744187,0.9701767,1.2343478260869565
6500,0.51744187,0.9691405,1.09
6600,0.51744187,0.97204167,1.2716666666666667
6700,0.51744187,0.9730886,1.430625
6800,0.5,0.9776983,1.774375
6900,0.47674417,0.9810602,1.67
7000,0.51744187,0.9692821,1.2343478260869565
7100,0.51744187,0.9697743,1.2343478260869565
7200,0.51744187,0.96986884,1.2904545454545455
7300,0.5,0.976886,1.5772222222222223
7400,0.50581396,0.97400284,1.154
7500,0.5232558,0.9696619,1.204736842105263
7600,0.47093022,0.9805359,1.4195
7700,0.50581396,0.9742697,1.351904761904762
7800,0.5116279,0.9722181,1.351904761904762
7900,0.51744187,0.9694636,1.2343478260869565
8000,0.4883721,0.98227495,1.1818181818181819
8100,0.47093022,0.98376995,1.67
8200,0.50581396,0.974306,1.351904761904762
8300,0.51744187,0.9705894,1.2716666666666667
8400,0.49418604,0.98020595,1.0833333333333333
8500,0.47674417,0.9863536,1.4952173913043478
8600,0.4883721,0.9811276,1.2992307692307692
8700,0.47093022,0.984691,1.5772222222222223
8800,0.51744187,0.97521687,1.7272727272727273
8900,0.47674417,0.98005515,1.4942105263157894
9000,0.50581396,0.9805817,1.8571428571428572
9100,0.5116279,0.973979,1.346470588235294
9200,0.51744187,0.9708525,1.204736842105263
9300,0.47674417,0.99884325,1.2
9400,0.50581396,0.97773576,1.625
9500,0.50581396,0.9767262,1.526
9600,0.5,0.9829311,1.4444444444444444
9700,0.51744187,0.9681689,0.9789655172413794
9800,0.47674417,0.98396707,1.1818181818181819
9900,0.50581396,0.9729852,1.351904761904762
10000,0.50581396,0.9728597,1.2904545454545455
10100,0.50581396,0.97884953,1.0833333333333333
10200,0.51744187,0.971976,1.4195
10300,0.47093022,0.9822638,1.5772222222222223
10400,0.51744187,0.9715124,1.2716666666666667
10500,0.5116279,0.970803,1.430625
10600,0.5232558,0.97257036,1.2666666666666666
10700,0.50581396,0.97498596,1.430625
10800,0.5232558,0.97750473,3.25
10900,0.5,0.97947764,1.4942105263157894
11000,0.5116279,0.97624296,1.1818181818181819
11100,0.50581396,0.9748434,1.351904761904762
11200,0.51744187,0.96922034,1.1829166666666666
11300,0.51744187,0.96882105,1.2343478260869565
11400,0.5232558,0.9724916,1.2666666666666666
11500,0.50581396,0.9750437,1.351904761904762
11600,0.51744187,0.97383523,1.2716666666666667
11700,0.51744187,0.9739291,1.4615384615384615
11800,0.47674417,0.98594284,1.1818181818181819
11900,0.48255813,0.9846586,1.1818181818181819
12000,0.50581396,0.97822195,1.67
12100,0.5116279,0.97329694,1.351904761904762
12200,0.50581396,0.9790575,1.625
12300,0.50581396,0.9813408,1.1818181818181819
12400,0.51744187,0.9727101,1.2716666666666667
12500,0.50581396,0.97182846,1.351904761904762
12600,0.4883721,0.9803378,1.5772222222222223
12700,0.51744187,0.9724979,1.1875
12800,0.51744187,0.9702883,1.2904545454545455
12900,0.50581396,0.9783209,1.5772222222222223
13000,0.50581396,0.97148746,0.9158064516129032
13100,0.50581396,0.97739553,1.4444444444444444
13200,0.49418604,0.9813839,1.4926666666666668
13300,0.51744187,0.9776331,2.1666666666666665
13400,0.5232558,0.96912044,1.1445
13500,0.47674417,0.98176336,1.67
13600,0.47674417,0.9817997,1.4195
13700,0.51744187,0.9691778,1.1356
13800,0.50581396,0.9785394,1.774375
13900,0.50581396,0.9826042,1.8571428571428572
14000,0.50581396,0.978468,1.5772222222222223
14100,0.50581396,0.97481006,1.154
14200,0.50581396,0.97547096,1.67
14300,0.47674417,0.984539,1.4926666666666668
14400,0.51744187,0.9688909,1.1445
14500,0.4883721,0.98507106,1.1818181818181819
14600,0.47674417,0.9816011,1.4959259259259259
14700,0.51744187,0.9700446,1.1445
14800,0.50581396,0.9741507,1.351904761904762
14900,0.5116279,0.9713631,1.3571428571428572
15000,0.50581396,0.97517395,1.351904761904762
15100,0.50581396,0.9741463,1.346470588235294
15200,0.48255813,0.98088515,1.2343478260869565
15300,0.51744187,0.9754083,1.9
15400,0.50581396,0.97639143,1.67
15500,0.50581396,0.97729456,1.4615384615384615
15600,0.50581396,0.9740789,1.351904761904762
15700,0.50581396,0.9734753,1.351904761904762
15800,0.50581396,0.97868633,1.0833333333333333
15900,0.48255813,0.9838752,1.7223076923076923
16000,0.50581396,0.9739731,1.351904761904762
16100,0.5116279,0.97195816,1.2904545454545455
16200,0.50581396,0.9708772,0.905
16300,0.49418604,0.97989315,1.5772222222222223
16400,0.51744187,0.97365403,1.4615384615384615
16500,0.50581396,0.9763361,1.351904761904762
16600,0.51744187,0.973485,1.4615384615384615
16700,0.50581396,0.97841805,1.5833333333333333
16800,0.50581396,0.97178847,1.091923076923077
16900,0.51744187,0.9701409,1.351904761904762
17000,0.50581396,0.9730272,1.2904545454545455
17100,0.50581396,0.97372514,1.351904761904762
17200,0.50581396,0.97801936,1.351904761904762
17300,0.50581396,0.9818919,1.1818181818181819
17400,0.51744187,0.9703591,1.351904761904762
17500,0.50581396,0.97645116,1.2343478260869565
17600,0.51744187,0.96829134,0.8603030303030303
17700,0.5232558,0.97102034,1.204736842105263
17800,0.51744187,0.973056,1.2716666666666667
17900,0.50581396,0.97580117,1.351904761904762
18000,0.50581396,0.97627914,1.351904761904762
18100,0.5116279,0.97566843,1.2666666666666666
18200,0.5116279,0.9767323,1.7272727272727273
18300,0.50581396,0.9755108,1.351904761904762
18400,0.49418604,0.9790302,1.351904761904762
18500,0.5232558,0.9704185,1.1445
18600,0.50581396,0.9776951,1.7272727272727273
18700,0.50581396,0.97720337,1.5772222222222223
18800,0.50581396,0.97471017,1.346470588235294
18900,0.51744187,0.96952385,1.1445
19000,0.49418604,0.98281866,1.1818181818181819
19100,0.50581396,0.9787243,1.774375
19200,0.50581396,0.9757387,1.351904761904762
19300,0.5116279,0.9751371,1.2666666666666666
19400,0.50581396,0.9751737,1.351904761904762
19500,0.51744187,0.96616524,0.8754054054054055
19600,0.5116279,0.97327673,1.2716666666666667
19700,0.50581396,0.97916484,1.526
19800,0.4883721,0.98011273,1.3226923076923076
19900,0.51744187,0.97050494,1.1445
20000,0.4883721,0.98910147,1.5992857142857144
